measure_id,measure_name,location_id,location_name,cause_id,cause_name,metric_id,metric_name,year,Death Rate,upper,lower
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,688,Transport injuries,3,Rate,2008,725.8496025,782.4311326,681.2604541
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,491,Cardiovascular diseases,3,Rate,2012,2959.78553,3121.8396,2746.895374
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,696,Unintentional injuries,3,Rate,2008,1148.773248,1409.779697,930.0707197
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,973,Substance use disorders,3,Rate,2008,683.1821122,800.0778647,568.3646822
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,974,Diabetes and kidney diseases,3,Rate,2008,927.612609,1087.491106,796.2404477
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,344,Neglected tropical diseases and malaria,3,Rate,2010,23.62882115,32.07605405,16.83005359
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,653,Skin and subcutaneous diseases,3,Rate,2008,532.1737681,765.2876385,349.9010887
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,491,Cardiovascular diseases,3,Rate,2010,3100.99958,3265.060909,2880.975563
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,626,Musculoskeletal disorders,3,Rate,2010,2331.661207,3096.065735,1701.260509
2,DALYs (Disability-Adjusted Life Years),102,United States of America,717,Self-harm and interpersonal violence,3,Rate,2010,985.5544801,1004.426463,969.2530388
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,717,Self-harm and interpersonal violence,3,Rate,2010,791.1084155,809.7545209,772.5596732
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,410,Neoplasms,3,Rate,2009,3925.62067,4089.662476,3728.623906
2,DALYs (Disability-Adjusted Life Years),102,United States of America,386,Nutritional deficiencies,3,Rate,2017,152.2238708,214.54768,106.2313398
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,973,Substance use disorders,3,Rate,2005,701.5430584,802.3847138,601.5414172
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,974,Diabetes and kidney diseases,3,Rate,2005,975.9477993,1123.479748,857.6013689
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,410,Neoplasms,3,Rate,2011,3809.49629,3999.124634,3620.660642
2,DALYs (Disability-Adjusted Life Years),102,United States of America,542,Neurological disorders,3,Rate,2004,1549.298538,2459.088444,896.7647195
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,410,Neoplasms,3,Rate,2001,3888.067202,3984.290774,3745.934025
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,542,Neurological disorders,3,Rate,2001,1449.503361,2289.29377,836.809063
2,DALYs (Disability-Adjusted Life Years),102,United States of America,542,Neurological disorders,3,Rate,2012,1561.634442,2480.682097,881.2743791
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,696,Unintentional injuries,3,Rate,2010,1541.277555,1702.289755,1362.827521
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2004,8180.515795,8450.362303,7795.951731
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,386,Nutritional deficiencies,3,Rate,2007,121.9211492,168.8278497,85.54971503
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,526,Digestive diseases,3,Rate,2003,850.7276499,936.8415122,785.0047856
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,640,Other non-communicable diseases,3,Rate,2003,1440.077773,1766.261266,1205.843922
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,558,Mental disorders,3,Rate,2008,1642.423547,2077.648347,1239.956128
2,DALYs (Disability-Adjusted Life Years),102,United States of America,508,Chronic respiratory diseases,3,Rate,2010,1349.873447,1544.948445,1204.59258
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,410,Neoplasms,3,Rate,2010,3880.150586,4062.935891,3672.546161
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,386,Nutritional deficiencies,3,Rate,2011,573.8213647,755.5977131,427.7660744
2,DALYs (Disability-Adjusted Life Years),102,United States of America,491,Cardiovascular diseases,3,Rate,2012,3356.499122,3533.249129,3116.2396
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,526,Digestive diseases,3,Rate,2011,1149.178794,1244.260552,1075.984305
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,508,Chronic respiratory diseases,3,Rate,2012,1008.703334,1098.705041,925.4759742
2,DALYs (Disability-Adjusted Life Years),102,United States of America,410,Neoplasms,3,Rate,2018,3041.361657,3144.893407,2893.488121
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,542,Neurological disorders,3,Rate,2011,1313.612445,2165.137405,732.1020125
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,653,Skin and subcutaneous diseases,3,Rate,2011,533.1966324,766.6371032,350.0206336
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,955,HIV/AIDS and sexually transmitted infections,3,Rate,2011,830.7348184,897.0497697,775.1344645
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,956,Respiratory infections and tuberculosis,3,Rate,2011,1923.414932,2047.421824,1814.784207
2,DALYs (Disability-Adjusted Life Years),102,United States of America,491,Cardiovascular diseases,3,Rate,2013,3328.300349,3504.242604,3090.013522
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2002,8314.16074,8569.027569,7982.862027
2,DALYs (Disability-Adjusted Life Years),102,United States of America,386,Nutritional deficiencies,3,Rate,2018,150.4346297,207.9878529,106.4150366
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,386,Nutritional deficiencies,3,Rate,2010,587.3850113,772.8251353,439.789928
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,508,Chronic respiratory diseases,3,Rate,2007,906.7921339,1042.918272,803.6148828
2,DALYs (Disability-Adjusted Life Years),102,United States of America,526,Digestive diseases,3,Rate,2015,842.4665965,926.7059506,779.1000595
2,DALYs (Disability-Adjusted Life Years),102,United States of America,717,Self-harm and interpersonal violence,3,Rate,2011,991.446457,1009.659354,975.729364
2,DALYs (Disability-Adjusted Life Years),102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,2014,27.47486062,39.53522416,18.25352138
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,526,Digestive diseases,3,Rate,2010,1172.745109,1258.437498,1104.668656
2,DALYs (Disability-Adjusted Life Years),102,United States of America,410,Neoplasms,3,Rate,2020,2955.207107,3063.270278,2803.570044
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,542,Neurological disorders,3,Rate,2010,1315.549599,2158.458362,734.8680171
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,653,Skin and subcutaneous diseases,3,Rate,2010,532.4952532,765.8956923,349.4050255
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,508,Chronic respiratory diseases,3,Rate,2004,929.5309126,1065.366044,826.9114267
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,669,Sense organ diseases,3,Rate,1998,592.9487671,830.8171806,407.9531661
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,955,HIV/AIDS and sexually transmitted infections,3,Rate,2010,915.3234256,984.9582823,855.296867
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,956,Respiratory infections and tuberculosis,3,Rate,2010,1997.321832,2120.233357,1886.999492
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,526,Digestive diseases,3,Rate,2006,815.9681785,900.5580022,752.0642996
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,640,Other non-communicable diseases,3,Rate,2006,1378.713276,1696.034444,1155.845686
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,626,Musculoskeletal disorders,3,Rate,2006,2321.981981,3079.246111,1696.796342
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,542,Neurological disorders,3,Rate,2007,1348.633536,2149.468943,792.1475951
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,653,Skin and subcutaneous diseases,3,Rate,2007,524.4588597,747.9916819,344.5629173
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,717,Self-harm and interpersonal violence,3,Rate,2003,836.9591623,854.4242913,821.3221074
2,DALYs (Disability-Adjusted Life Years),102,United States of America,526,Digestive diseases,3,Rate,2014,836.315492,919.6075619,773.2699034
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,508,Chronic respiratory diseases,3,Rate,2012,890.2222269,1028.924638,786.6587815
2,DALYs (Disability-Adjusted Life Years),102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,2015,27.22945143,39.79842392,18.11074811
2,DALYs (Disability-Adjusted Life Years),102,United States of America,717,Self-harm and interpersonal violence,3,Rate,2012,996.7442435,1014.207409,980.8014809
2,DALYs (Disability-Adjusted Life Years),102,United States of America,542,Neurological disorders,3,Rate,2006,1552.589344,2462.758955,894.366402
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,2006,7671.18983,7918.904383,7356.564318
2,DALYs (Disability-Adjusted Life Years),102,United States of America,508,Chronic respiratory diseases,3,Rate,2011,1357.501748,1552.847928,1210.717547
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,491,Cardiovascular diseases,3,Rate,2004,3727.739072,3916.740273,3488.907019
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,508,Chronic respiratory diseases,3,Rate,2011,1045.715243,1134.464881,963.5004253
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,640,Other non-communicable diseases,3,Rate,2007,1785.051899,2143.87004,1510.408244
2,DALYs (Disability-Adjusted Life Years),102,United States of America,696,Unintentional injuries,3,Rate,2011,956.1942713,1147.534873,803.2921709
2,DALYs (Disability-Adjusted Life Years),102,United States of America,973,Substance use disorders,3,Rate,2011,1303.226036,1504.683624,1105.259239
2,DALYs (Disability-Adjusted Life Years),102,United States of America,974,Diabetes and kidney diseases,3,Rate,2011,1281.207764,1493.511744,1100.791742
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,344,Neglected tropical diseases and malaria,3,Rate,2011,87.1737511,112.2709753,67.02426326
2,DALYs (Disability-Adjusted Life Years),102,United States of America,491,Cardiovascular diseases,3,Rate,2014,3315.169018,3487.185135,3082.130085
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,653,Skin and subcutaneous diseases,3,Rate,2007,532.0650039,763.9325655,349.9728988
2,DALYs (Disability-Adjusted Life Years),102,United States of America,542,Neurological disorders,3,Rate,2007,1551.815747,2458.787126,890.8481516
2,DALYs (Disability-Adjusted Life Years),102,United States of America,508,Chronic respiratory diseases,3,Rate,2012,1355.873024,1553.96134,1209.361197
2,DALYs (Disability-Adjusted Life Years),102,United States of America,508,Chronic respiratory diseases,3,Rate,2013,1358.817073,1558.583561,1210.773962
2,DALYs (Disability-Adjusted Life Years),102,United States of America,626,Musculoskeletal disorders,3,Rate,2010,2703.435751,3536.870406,1985.333031
2,DALYs (Disability-Adjusted Life Years),102,United States of America,640,Other non-communicable diseases,3,Rate,2010,1347.016919,1607.962657,1160.203794
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,526,Digestive diseases,3,Rate,2007,808.6044768,892.3154737,744.1386054
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,640,Other non-communicable diseases,3,Rate,2007,1364.989415,1679.98726,1145.152158
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,526,Digestive diseases,3,Rate,2014,1080.629041,1176.430526,1003.878314
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,386,Nutritional deficiencies,3,Rate,2005,121.4888703,167.7781364,85.12643146
2,DALYs (Disability-Adjusted Life Years),102,United States of America,717,Self-harm and interpersonal violence,3,Rate,2013,977.4791865,996.5752494,962.071811
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,386,Nutritional deficiencies,3,Rate,2013,557.3862323,739.2990353,413.7617745
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,558,Mental disorders,3,Rate,2011,1639.345386,2072.644111,1239.704801
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,653,Skin and subcutaneous diseases,3,Rate,2003,613.729355,861.8514665,409.3144742
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,688,Transport injuries,3,Rate,2006,1188.495126,1252.977015,1129.988347
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,696,Unintentional injuries,3,Rate,2006,1824.369813,2076.268525,1639.511217
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,558,Mental disorders,3,Rate,2009,1640.298581,2073.236293,1237.392491
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,669,Sense organ diseases,3,Rate,2006,830.7749203,1156.705363,574.77182
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,344,Neglected tropical diseases and malaria,3,Rate,2012,88.86815674,117.3426452,67.28184012
2,DALYs (Disability-Adjusted Life Years),102,United States of America,491,Cardiovascular diseases,3,Rate,2015,3316.517541,3490.54617,3080.884305
2,DALYs (Disability-Adjusted Life Years),102,United States of America,669,Sense organ diseases,3,Rate,2001,627.4059039,868.9654831,439.9819907
2,DALYs (Disability-Adjusted Life Years),102,United States of America,955,HIV/AIDS and sexually transmitted infections,3,Rate,2001,264.1576247,285.6965096,247.4948087
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,558,Mental disorders,3,Rate,2010,1639.529076,2073.838809,1239.027186
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,653,Skin and subcutaneous diseases,3,Rate,2007,613.8872573,861.5843144,409.4451786
2,DALYs (Disability-Adjusted Life Years),102,United States of America,653,Skin and subcutaneous diseases,3,Rate,2011,633.79253,884.021896,431.5237911
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,542,Neurological disorders,3,Rate,2008,1346.275949,2138.677296,788.2131297
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,653,Skin and subcutaneous diseases,3,Rate,2008,525.7973075,750.8028299,346.412754
2,DALYs (Disability-Adjusted Life Years),102,United States of America,508,Chronic respiratory diseases,3,Rate,2014,1355.400584,1558.226739,1206.035821
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,955,HIV/AIDS and sexually transmitted infections,3,Rate,1997,162.2157128,174.2157241,152.6958184
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,956,Respiratory infections and tuberculosis,3,Rate,1997,646.9014841,706.6844662,595.043261
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,957,Enteric infections,3,Rate,1997,69.5574853,86.02801076,56.61828114
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,961,Other infectious diseases,3,Rate,1997,114.1417416,125.4280894,104.9952066
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,962,Maternal and neonatal disorders,3,Rate,1997,832.4421534,897.4694552,775.0080655
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,542,Neurological disorders,3,Rate,2009,1343.421036,2151.931255,782.2450005
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,653,Skin and subcutaneous diseases,3,Rate,2009,526.683303,752.4054348,346.5195856
2,DALYs (Disability-Adjusted Life Years),102,United States of America,717,Self-harm and interpersonal violence,3,Rate,2014,988.7659398,1008.082626,972.7866085
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,955,HIV/AIDS and sexually transmitted infections,3,Rate,2005,176.1333602,203.5573294,155.6916982
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,956,Respiratory infections and tuberculosis,3,Rate,2005,1148.785638,1222.009536,1093.257379
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,957,Enteric infections,3,Rate,2005,177.8773822,211.2055471,149.2819737
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,961,Other infectious diseases,3,Rate,2005,259.9166372,304.7934431,227.9307004
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,962,Maternal and neonatal disorders,3,Rate,2005,1434.215176,1551.333438,1324.773045
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,688,Transport injuries,3,Rate,2012,619.6628025,670.1658235,578.1595149
2,DALYs (Disability-Adjusted Life Years),102,United States of America,688,Transport injuries,3,Rate,2014,784.2112382,847.4034622,732.7674159
2,DALYs (Disability-Adjusted Life Years),102,United States of America,688,Transport injuries,3,Rate,2015,811.0093285,874.8854963,760.0845943
2,DALYs (Disability-Adjusted Life Years),102,United States of America,558,Mental disorders,3,Rate,2016,2315.617379,2926.724086,1739.281302
2,DALYs (Disability-Adjusted Life Years),102,United States of America,653,Skin and subcutaneous diseases,3,Rate,2010,633.5282359,882.4891038,431.1967941
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2014,229.1694693,322.6176571,159.0908029
2,DALYs (Disability-Adjusted Life Years),102,United States of America,526,Digestive diseases,3,Rate,2016,842.9081242,925.6842661,780.6046481
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,955,HIV/AIDS and sexually transmitted infections,3,Rate,2008,1080.997426,1159.118677,1016.272663
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,956,Respiratory infections and tuberculosis,3,Rate,2008,2166.805274,2299.779383,2050.07959
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,717,Self-harm and interpersonal violence,3,Rate,2006,821.0604405,839.1298729,804.3101793
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,626,Musculoskeletal disorders,3,Rate,2012,2338.356644,3101.849712,1705.265752
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,410,Neoplasms,3,Rate,2012,3753.754442,3967.884652,3566.484165
2,DALYs (Disability-Adjusted Life Years),102,United States of America,508,Chronic respiratory diseases,3,Rate,2015,1360.020985,1562.626397,1209.463156
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,653,Skin and subcutaneous diseases,3,Rate,2006,614.0384865,861.1270824,410.1224054
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,626,Musculoskeletal disorders,3,Rate,2004,2319.62014,3074.744635,1696.881236
2,DALYs (Disability-Adjusted Life Years),102,United States of America,542,Neurological disorders,3,Rate,2013,1565.234661,2494.367914,881.1041836
2,DALYs (Disability-Adjusted Life Years),102,United States of America,717,Self-harm and interpersonal violence,3,Rate,2015,1039.803799,1058.744856,1023.043043
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,542,Neurological disorders,3,Rate,2014,1314.348897,2141.352131,726.7655746
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,669,Sense organ diseases,3,Rate,2007,830.6633806,1156.807395,574.086183
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,410,Neoplasms,3,Rate,2013,2992.517252,3163.718035,2824.258199
2,DALYs (Disability-Adjusted Life Years),102,United States of America,626,Musculoskeletal disorders,3,Rate,2012,2711.178122,3553.342722,1993.587786
2,DALYs (Disability-Adjusted Life Years),102,United States of America,640,Other non-communicable diseases,3,Rate,2012,1353.25809,1627.243665,1160.373755
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,508,Chronic respiratory diseases,3,Rate,2005,923.8529866,1056.98717,821.4484671
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,386,Nutritional deficiencies,3,Rate,2003,695.778682,895.2135435,544.4607069
2,DALYs (Disability-Adjusted Life Years),102,United States of America,626,Musculoskeletal disorders,3,Rate,2011,2706.162566,3542.879005,1988.252417
2,DALYs (Disability-Adjusted Life Years),102,United States of America,640,Other non-communicable diseases,3,Rate,2011,1349.049456,1614.399594,1157.849524
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2013,233.5566134,328.8136741,162.1529802
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,526,Digestive diseases,3,Rate,2013,1104.487798,1191.584567,1030.786609
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,508,Chronic respiratory diseases,3,Rate,2015,932.8857252,1024.878511,853.4396011
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,508,Chronic respiratory diseases,3,Rate,2013,974.3742601,1074.553894,893.921058
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,508,Chronic respiratory diseases,3,Rate,2014,948.479197,1042.177355,869.603243
2,DALYs (Disability-Adjusted Life Years),102,United States of America,626,Musculoskeletal disorders,3,Rate,2013,2716.78773,3557.701914,1997.630497
2,DALYs (Disability-Adjusted Life Years),102,United States of America,640,Other non-communicable diseases,3,Rate,2013,1360.404823,1639.472187,1162.509527
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2012,237.7291565,333.7009661,165.3570941
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,669,Sense organ diseases,3,Rate,2009,830.4497786,1157.957231,572.8480542
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,526,Digestive diseases,3,Rate,2014,906.4865173,989.8478435,841.0190008
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,526,Digestive diseases,3,Rate,2004,834.2031287,919.8085798,769.307841
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,640,Other non-communicable diseases,3,Rate,2004,1412.231312,1733.711129,1186.438846
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,344,Neglected tropical diseases and malaria,3,Rate,2005,25.67914412,34.59086212,17.99625029
2,DALYs (Disability-Adjusted Life Years),102,United States of America,410,Neoplasms,3,Rate,2019,2982.714398,3085.716741,2837.427453
2,DALYs (Disability-Adjusted Life Years),102,United States of America,558,Mental disorders,3,Rate,2017,2331.563958,2947.229778,1748.857117
2,DALYs (Disability-Adjusted Life Years),102,United States of America,526,Digestive diseases,3,Rate,2017,837.2387091,920.2876065,774.8773539
2,DALYs (Disability-Adjusted Life Years),102,United States of America,558,Mental disorders,3,Rate,2020,2703.205359,3464.458964,2004.7501
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,491,Cardiovascular diseases,3,Rate,2013,6052.447416,6356.6644,5712.155073
2,DALYs (Disability-Adjusted Life Years),102,United States of America,542,Neurological disorders,3,Rate,2018,1579.469591,2511.320051,897.1040579
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,410,Neoplasms,3,Rate,2013,3678.096819,3878.504595,3479.013167
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,526,Digestive diseases,3,Rate,2012,758.0564097,840.9144288,694.543581
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,640,Other non-communicable diseases,3,Rate,2012,1291.962342,1603.394127,1074.914931
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,558,Mental disorders,3,Rate,2012,1639.366185,2071.46646,1238.925163
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,717,Self-harm and interpersonal violence,3,Rate,2012,769.0376449,787.4758951,749.5350074
2,DALYs (Disability-Adjusted Life Years),102,United States of America,626,Musculoskeletal disorders,3,Rate,2014,2722.669141,3568.253947,2002.247087
2,DALYs (Disability-Adjusted Life Years),102,United States of America,640,Other non-communicable diseases,3,Rate,2014,1373.183264,1656.773091,1169.678847
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,669,Sense organ diseases,3,Rate,2008,830.4268489,1157.04812,573.4265256
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2015,225.1485604,317.4629287,156.1468463
2,DALYs (Disability-Adjusted Life Years),102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,2016,27.16131892,39.53309563,18.26429215
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,717,Self-harm and interpersonal violence,3,Rate,2004,830.8821969,848.6501494,814.1492605
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,491,Cardiovascular diseases,3,Rate,2014,5953.716927,6277.748354,5630.810768
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,653,Skin and subcutaneous diseases,3,Rate,2014,541.1650055,778.5489442,355.7308569
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,717,Self-harm and interpersonal violence,3,Rate,2003,1150.65626,1190.368994,1105.91832
2,DALYs (Disability-Adjusted Life Years),102,United States of America,626,Musculoskeletal disorders,3,Rate,2015,2727.263033,3571.756617,2006.221785
2,DALYs (Disability-Adjusted Life Years),102,United States of America,640,Other non-communicable diseases,3,Rate,2015,1392.232391,1681.912736,1188.111605
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2016,220.6744987,311.2828811,153.1564672
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,558,Mental disorders,3,Rate,2014,1644.453751,2091.27384,1240.471694
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,2017,215.6298655,305.1350673,149.1429604
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,653,Skin and subcutaneous diseases,3,Rate,2012,614.003387,861.637456,409.3999554
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,688,Transport injuries,3,Rate,2011,998.9412046,1060.650994,937.5793408
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,696,Unintentional injuries,3,Rate,2011,1488.396439,1732.003518,1306.71228
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,526,Digestive diseases,3,Rate,2003,1349.873559,1459.916527,1262.52149
2,DALYs (Disability-Adjusted Life Years),102,United States of America,669,Sense organ diseases,3,Rate,2000,627.0945579,870.5742134,439.2258638
2,DALYs (Disability-Adjusted Life Years),102,United States of America,955,HIV/AIDS and sexually transmitted infections,3,Rate,2000,278.578709,300.5707333,261.6131751
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,410,Neoplasms,3,Rate,2003,3400.109401,3556.520693,3222.262033
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,688,Transport injuries,3,Rate,2008,1129.624194,1204.131299,1068.977095
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,696,Unintentional injuries,3,Rate,2008,1680.164695,1920.426766,1496.424148
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,955,HIV/AIDS and sexually transmitted infections,3,Rate,2007,1137.960811,1221.411375,1069.839942
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,956,Respiratory infections and tuberculosis,3,Rate,2007,2245.001869,2374.553786,2134.479755
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,526,Digestive diseases,3,Rate,2013,913.5859028,1004.576764,846.4324549
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,558,Mental disorders,3,Rate,2013,1645.116362,2091.222228,1240.791474
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,526,Digestive diseases,3,Rate,2012,936.9262682,1024.062082,868.3571333
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,491,Cardiovascular diseases,3,Rate,2005,3624.881399,3804.266933,3383.053874
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,410,Neoplasms,3,Rate,2014,3625.672917,3842.289291,3408.940128
2,DALYs (Disability-Adjusted Life Years),102,United States of America,491,Cardiovascular diseases,3,Rate,2016,3329.14932,3501.811961,3095.346349
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,542,Neurological disorders,3,Rate,2013,1312.981907,2163.038521,727.8755389
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,558,Mental disorders,3,Rate,2013,1639.91238,2075.033184,1240.115244
2,DALYs (Disability-Adjusted Life Years),102,United States of America,558,Mental disorders,3,Rate,2018,2349.037013,2969.005788,1757.359268
2,DALYs (Disability-Adjusted Life Years),102,United States of America,410,Neoplasms,3,Rate,2021,2964.505206,3077.92276,2812.561498
